,popularity,title,vote_average,vote_count,vote_total,runtime_minutes,genre,production_budget,worldwide_gross,worldwide_profit,release_date,percent_returns
128,12.498,Date Night,6.0,1743,10458.0,88.0,Crime,55000000,152269033,97269033,2010-04-08,276.8527872727273
129,12.498,Date Night,6.0,1743,10458.0,88.0,Romance,55000000,152269033,97269033,2010-04-08,276.8527872727273
130,12.445,Due Date,6.3,2973,18729.899999999998,95.0,Adventure,65000000,211739043,146739043,2010-11-04,325.75237384615383
131,12.445,Due Date,6.3,2973,18729.899999999998,95.0,Comedy,65000000,211739043,146739043,2010-11-04,325.75237384615383
132,12.437,Repo Men,6.2,976,6051.2,111.0,Action,32000000,18195238,-13804762,2010-03-19,56.86011875
133,12.437,Repo Men,6.2,976,6051.2,111.0,Crime,32000000,18195238,-13804762,2010-03-19,56.86011875
134,12.437,Repo Men,6.2,976,6051.2,111.0,Sci-Fi,32000000,18195238,-13804762,2010-03-19,56.86011875
135,12.255999999999998,The Karate Kid,6.3,3140,19782.0,140.0,Action,40000000,351774938,311774938,2010-06-10,879.437345
136,12.255999999999998,The Karate Kid,6.3,3140,19782.0,140.0,Drama,40000000,351774938,311774938,2010-06-10,879.437345
137,12.255999999999998,The Karate Kid,6.3,3140,19782.0,140.0,Family,40000000,351774938,311774938,2010-06-10,879.437345
138,12.255999999999998,Diary of a Wimpy Kid,6.0,736,4416.0,94.0,Comedy,15000000,76954311,61954311,2010-03-19,513.02874
139,12.255999999999998,Diary of a Wimpy Kid,6.0,736,4416.0,94.0,Drama,15000000,76954311,61954311,2010-03-19,513.02874
140,12.255999999999998,Diary of a Wimpy Kid,6.0,736,4416.0,94.0,Family,15000000,76954311,61954311,2010-03-19,513.02874
141,12.246,The Crazies,6.2,1036,6423.2,101.0,Horror,19000000,56445534,37445534,2010-02-26,297.0817578947368
142,12.246,The Crazies,6.2,1036,6423.2,101.0,Thriller,19000000,56445534,37445534,2010-02-26,297.0817578947368
143,12.153,Little Fockers,5.6,1883,10544.8,98.0,Comedy,100000000,310650574,210650574,2010-12-21,310.650574
144,12.153,Little Fockers,5.6,1883,10544.8,98.0,Romance,100000000,310650574,210650574,2010-12-21,310.650574
145,12.048,Dear John,6.8,2676,18196.8,108.0,Drama,25000000,142033509,117033509,2010-02-04,568.134036
146,12.048,Dear John,6.8,2676,18196.8,108.0,Romance,25000000,142033509,117033509,2010-02-04,568.134036
147,12.048,Dear John,6.8,2676,18196.8,108.0,War,25000000,142033509,117033509,2010-02-04,568.134036
148,12.032,Legion,5.3,1154,6116.2,100.0,Action,26000000,67647574,41647574,2010-01-22,260.1829769230769
149,12.032,Legion,5.3,1154,6116.2,100.0,Fantasy,26000000,67647574,41647574,2010-01-22,260.1829769230769
150,12.032,Legion,5.3,1154,6116.2,100.0,Horror,26000000,67647574,41647574,2010-01-22,260.1829769230769
151,1.6269999999999998,Legion,7.5,4,30.0,100.0,Action,26000000,67647574,41647574,2016-10-25,260.1829769230769
152,1.6269999999999998,Legion,7.5,4,30.0,100.0,Fantasy,26000000,67647574,41647574,2016-10-25,260.1829769230769
153,1.6269999999999998,Legion,7.5,4,30.0,100.0,Horror,26000000,67647574,41647574,2016-10-25,260.1829769230769
154,11.821,Leap Year,6.7,990,6633.0,100.0,Comedy,19000000,32618920,13618920,2010-01-08,171.67852631578947
155,11.821,Leap Year,6.7,990,6633.0,100.0,Romance,19000000,32618920,13618920,2010-01-08,171.67852631578947
156,2.563,Leap Year,5.6,30,168.0,100.0,Comedy,19000000,32618920,13618920,2011-06-24,171.67852631578947
157,2.563,Leap Year,5.6,30,168.0,100.0,Romance,19000000,32618920,13618920,2011-06-24,171.67852631578947
158,11.624,Fair Game,6.6,384,2534.3999999999996,108.0,Biography,50000000,26097497,-23902503,2010-05-20,52.194993999999994
159,11.624,Fair Game,6.6,384,2534.3999999999996,108.0,Drama,50000000,26097497,-23902503,2010-05-20,52.194993999999994
160,11.624,Fair Game,6.6,384,2534.3999999999996,108.0,Thriller,50000000,26097497,-23902503,2010-05-20,52.194993999999994
161,11.519,Green Zone,6.4,1176,7526.400000000001,115.0,Action,100000000,97523020,-2476980,2010-03-11,97.52302
162,11.519,Green Zone,6.4,1176,7526.400000000001,115.0,Drama,100000000,97523020,-2476980,2010-03-11,97.52302
163,11.519,Green Zone,6.4,1176,7526.400000000001,115.0,Thriller,100000000,97523020,-2476980,2010-03-11,97.52302
164,11.453,Remember Me,7.1,2079,14760.9,113.0,Drama,16000000,56506120,40506120,2010-03-12,353.16325
165,11.453,Remember Me,7.1,2079,14760.9,113.0,Romance,16000000,56506120,40506120,2010-03-12,353.16325
166,11.435,127 Hours,7.0,4469,31283.0,94.0,Adventure,18000000,60217171,42217171,2010-11-05,334.5398388888889
167,11.435,127 Hours,7.0,4469,31283.0,94.0,Biography,18000000,60217171,42217171,2010-11-05,334.5398388888889
168,11.435,127 Hours,7.0,4469,31283.0,94.0,Drama,18000000,60217171,42217171,2010-11-05,334.5398388888889
169,11.302,Piranha 3D,5.3,1029,5453.7,88.0,Comedy,24000000,83660160,59660160,2010-08-20,348.584
170,11.302,Piranha 3D,5.3,1029,5453.7,88.0,Horror,24000000,83660160,59660160,2010-08-20,348.584
171,11.252,Edge of Darkness,6.3,794,5002.2,117.0,Crime,60000000,82812456,22812456,2010-01-29,138.02076
172,11.252,Edge of Darkness,6.3,794,5002.2,117.0,Drama,60000000,82812456,22812456,2010-01-29,138.02076
173,11.252,Edge of Darkness,6.3,794,5002.2,117.0,Mystery,60000000,82812456,22812456,2010-01-29,138.02076
174,0.6,Edge of Darkness,7.0,1,7.0,117.0,Crime,60000000,82812456,22812456,2015-11-01,138.02076
175,0.6,Edge of Darkness,7.0,1,7.0,117.0,Drama,60000000,82812456,22812456,2015-11-01,138.02076
176,0.6,Edge of Darkness,7.0,1,7.0,117.0,Mystery,60000000,82812456,22812456,2015-11-01,138.02076
177,11.187,Valentine's Day,5.8,1907,11060.6,125.0,Comedy,52000000,217569328,165569328,2010-02-11,418.40255384615386
178,11.187,Valentine's Day,5.8,1907,11060.6,125.0,Romance,52000000,217569328,165569328,2010-02-11,418.40255384615386
179,11.147,The Next Three Days,7.0,1469,10283.0,133.0,Action,30000000,67255916,37255916,2010-11-19,224.1863866666667
180,11.147,The Next Three Days,7.0,1469,10283.0,133.0,Crime,30000000,67255916,37255916,2010-11-19,224.1863866666667
181,11.147,The Next Three Days,7.0,1469,10283.0,133.0,Drama,30000000,67255916,37255916,2010-11-19,224.1863866666667
182,10.888,Buried,6.6,1487,9814.199999999999,95.0,Drama,1987650,21270290,19282640,2010-09-24,1070.1225064774985
183,10.888,Buried,6.6,1487,9814.199999999999,95.0,Mystery,1987650,21270290,19282640,2010-09-24,1070.1225064774985
184,10.888,Buried,6.6,1487,9814.199999999999,95.0,Thriller,1987650,21270290,19282640,2010-09-24,1070.1225064774985
185,10.768,Gulliver's Travels,5.1,1282,6538.2,85.0,Adventure,112000000,232017848,120017848,2010-12-25,207.15879285714288
186,10.768,Gulliver's Travels,5.1,1282,6538.2,85.0,Comedy,112000000,232017848,120017848,2010-12-25,207.15879285714288
187,10.768,Gulliver's Travels,5.1,1282,6538.2,85.0,Family,112000000,232017848,120017848,2010-12-25,207.15879285714288
188,10.754,Legend of the Guardians: The Owls of Ga'Hoole,6.6,1223,8071.799999999999,97.0,Action,100000000,139716717,39716717,2010-09-24,139.716717
189,10.754,Legend of the Guardians: The Owls of Ga'Hoole,6.6,1223,8071.799999999999,97.0,Adventure,100000000,139716717,39716717,2010-09-24,139.716717
190,10.754,Legend of the Guardians: The Owls of Ga'Hoole,6.6,1223,8071.799999999999,97.0,Animation,100000000,139716717,39716717,2010-09-24,139.716717
191,10.746,The Spy Next Door,5.7,650,3705.0,94.0,Action,28000000,46752858,18752858,2010-01-15,166.97449285714285
192,10.746,The Spy Next Door,5.7,650,3705.0,94.0,Comedy,28000000,46752858,18752858,2010-01-15,166.97449285714285
193,10.746,The Spy Next Door,5.7,650,3705.0,94.0,Family,28000000,46752858,18752858,2010-01-15,166.97449285714285
194,10.715,Jackass 3D,6.3,655,4126.5,95.0,Action,20000000,171685793,151685793,2010-10-15,858.4289650000001
195,10.715,Jackass 3D,6.3,655,4126.5,95.0,Comedy,20000000,171685793,151685793,2010-10-15,858.4289650000001
196,10.715,Jackass 3D,6.3,655,4126.5,95.0,Documentary,20000000,171685793,151685793,2010-10-15,858.4289650000001
197,10.595,Morning Glory,6.3,717,4517.099999999999,107.0,Comedy,40000000,59795070,19795070,2010-11-10,149.487675
198,10.595,Morning Glory,6.3,717,4517.099999999999,107.0,Drama,40000000,59795070,19795070,2010-11-10,149.487675
199,10.595,Morning Glory,6.3,717,4517.099999999999,107.0,Romance,40000000,59795070,19795070,2010-11-10,149.487675
200,10.544,Cats & Dogs: The Revenge of Kitty Galore,4.9,273,1337.7,82.0,Action,85000000,113026383,28026383,2010-07-30,132.97221529411763
201,10.544,Cats & Dogs: The Revenge of Kitty Galore,4.9,273,1337.7,82.0,Comedy,85000000,113026383,28026383,2010-07-30,132.97221529411763
202,10.544,Cats & Dogs: The Revenge of Kitty Galore,4.9,273,1337.7,82.0,Family,85000000,113026383,28026383,2010-07-30,132.97221529411763
203,10.395,The Fighter,7.3,2325,16972.5,116.0,Biography,11000000,129262388,118262388,2010-12-17,1175.112618181818
204,10.395,The Fighter,7.3,2325,16972.5,116.0,Drama,11000000,129262388,118262388,2010-12-17,1175.112618181818
205,10.395,The Fighter,7.3,2325,16972.5,116.0,Sport,11000000,129262388,118262388,2010-12-17,1175.112618181818
206,10.307,The Tourist,6.1,3133,19111.3,103.0,Action,100000000,278731369,178731369,2010-12-10,278.731369
207,10.307,The Tourist,6.1,3133,19111.3,103.0,Adventure,100000000,278731369,178731369,2010-12-10,278.731369
208,10.307,The Tourist,6.1,3133,19111.3,103.0,Thriller,100000000,278731369,178731369,2010-12-10,278.731369
209,10.221,Killers,5.8,1314,7621.2,100.0,Action,75000000,95572749,20572749,2010-06-04,127.430332
210,10.221,Killers,5.8,1314,7621.2,100.0,Comedy,75000000,95572749,20572749,2010-06-04,127.430332
211,10.221,Killers,5.8,1314,7621.2,100.0,Romance,75000000,95572749,20572749,2010-06-04,127.430332
212,10.208,You Again,6.2,734,4550.8,105.0,Comedy,20000000,32838945,12838945,2010-09-24,164.194725
213,10.208,You Again,6.2,734,4550.8,105.0,Family,20000000,32838945,12838945,2010-09-24,164.194725
214,10.208,You Again,6.2,734,4550.8,105.0,Romance,20000000,32838945,12838945,2010-09-24,164.194725
215,10.203,Devil,5.9,1516,8944.4,80.0,Horror,10000000,63354114,53354114,2010-09-17,633.54114
216,10.203,Devil,5.9,1516,8944.4,80.0,Mystery,10000000,63354114,53354114,2010-09-17,633.54114
217,10.203,Devil,5.9,1516,8944.4,80.0,Thriller,10000000,63354114,53354114,2010-09-17,633.54114
218,10.202,The Losers,6.2,844,5232.8,97.0,Action,25000000,29863840,4863840,2010-04-23,119.45536000000001
219,10.202,The Losers,6.2,844,5232.8,97.0,Adventure,25000000,29863840,4863840,2010-04-23,119.45536000000001
220,10.202,The Losers,6.2,844,5232.8,97.0,Crime,25000000,29863840,4863840,2010-04-23,119.45536000000001
221,10.188,Animal Kingdom,6.8,399,2713.2,113.0,Crime,4200000,8078683,3878683,2010-08-13,192.34959523809522
222,10.188,Animal Kingdom,6.8,399,2713.2,113.0,Drama,4200000,8078683,3878683,2010-08-13,192.34959523809522
223,10.175,Monsters,6.2,848,5257.6,94.0,Drama,500000,5639730,5139730,2010-10-29,1127.946
224,10.175,Monsters,6.2,848,5257.6,94.0,Sci-Fi,500000,5639730,5139730,2010-10-29,1127.946
225,10.175,Monsters,6.2,848,5257.6,94.0,Thriller,500000,5639730,5139730,2010-10-29,1127.946
226,1.122,Monsters,7.4,5,37.0,94.0,Drama,500000,5639730,5139730,2015-10-28,1127.946
227,1.122,Monsters,7.4,5,37.0,94.0,Sci-Fi,500000,5639730,5139730,2015-10-28,1127.946
228,1.122,Monsters,7.4,5,37.0,94.0,Thriller,500000,5639730,5139730,2015-10-28,1127.946
229,10.15,Hot Tub Time Machine,6.0,1383,8298.0,101.0,Comedy,36000000,65967750,29967750,2010-03-26,183.24375
230,10.15,Hot Tub Time Machine,6.0,1383,8298.0,101.0,Sci-Fi,36000000,65967750,29967750,2010-03-26,183.24375
231,10.012,Never Let Me Go,6.8,1294,8799.199999999999,103.0,Drama,15000000,11173718,-3826282,2010-09-15,74.49145333333334
232,10.012,Never Let Me Go,6.8,1294,8799.199999999999,103.0,Romance,15000000,11173718,-3826282,2010-09-15,74.49145333333334
233,10.012,Never Let Me Go,6.8,1294,8799.199999999999,103.0,Sci-Fi,15000000,11173718,-3826282,2010-09-15,74.49145333333334
234,10.01,It's Kind of a Funny Story,7.0,1324,9268.0,101.0,Comedy,8000000,6632950,-1367050,2010-10-08,82.911875
235,10.01,It's Kind of a Funny Story,7.0,1324,9268.0,101.0,Drama,8000000,6632950,-1367050,2010-10-08,82.911875
236,10.01,It's Kind of a Funny Story,7.0,1324,9268.0,101.0,Romance,8000000,6632950,-1367050,2010-10-08,82.911875
237,9.991,Eat Pray Love,6.0,1208,7248.0,133.0,Drama,60000000,206598789,146598789,2010-08-12,344.33131499999996
238,9.991,Eat Pray Love,6.0,1208,7248.0,133.0,Romance,60000000,206598789,146598789,2010-08-12,344.33131499999996
239,9.986,Sex and the City 2,5.9,809,4773.1,146.0,Comedy,95000000,294680778,199680778,2010-05-27,310.1902926315789
240,9.986,Sex and the City 2,5.9,809,4773.1,146.0,Drama,95000000,294680778,199680778,2010-05-27,310.1902926315789
241,9.986,Sex and the City 2,5.9,809,4773.1,146.0,Romance,95000000,294680778,199680778,2010-05-27,310.1902926315789
242,9.968,Four Lions,7.0,621,4347.0,97.0,Comedy,3750000,2436111,-1313889,2010-11-05,64.96296000000001
243,9.968,Four Lions,7.0,621,4347.0,97.0,Crime,3750000,2436111,-1313889,2010-11-05,64.96296000000001
244,9.968,Four Lions,7.0,621,4347.0,97.0,Drama,3750000,2436111,-1313889,2010-11-05,64.96296000000001
245,9.861,The Bounty Hunter,5.7,1627,9273.9,110.0,Action,45000000,135808837,90808837,2010-03-19,301.7974155555556
246,9.861,The Bounty Hunter,5.7,1627,9273.9,110.0,Comedy,45000000,135808837,90808837,2010-03-19,301.7974155555556
247,9.861,The Bounty Hunter,5.7,1627,9273.9,110.0,Romance,45000000,135808837,90808837,2010-03-19,301.7974155555556
248,9.824,Winter's Bone,6.9,931,6423.900000000001,100.0,Drama,2000000,16131551,14131551,2010-06-11,806.5775500000001
249,9.824,Winter's Bone,6.9,931,6423.900000000001,100.0,Mystery,2000000,16131551,14131551,2010-06-11,806.5775500000001
250,9.808,My Soul to Take,5.4,247,1333.8000000000002,107.0,Horror,25000000,16727470,-8272530,2010-10-08,66.90988
251,9.808,My Soul to Take,5.4,247,1333.8000000000002,107.0,Mystery,25000000,16727470,-8272530,2010-10-08,66.90988
252,9.808,My Soul to Take,5.4,247,1333.8000000000002,107.0,Thriller,25000000,16727470,-8272530,2010-10-08,66.90988
253,9.795,A Nightmare on Elm Street,5.5,1408,7744.0,95.0,Crime,35000000,117729621,82729621,2010-04-30,336.3703457142857
254,9.795,A Nightmare on Elm Street,5.5,1408,7744.0,95.0,Drama,35000000,117729621,82729621,2010-04-30,336.3703457142857
255,9.795,A Nightmare on Elm Street,5.5,1408,7744.0,95.0,Horror,35000000,117729621,82729621,2010-04-30,336.3703457142857
256,9.781,Flipped,7.4,859,6356.6,90.0,Comedy,14000000,4289993,-9710007,2010-08-06,30.642807142857144
257,9.781,Flipped,7.4,859,6356.6,90.0,Drama,14000000,4289993,-9710007,2010-08-06,30.642807142857144
258,9.781,Flipped,7.4,859,6356.6,90.0,Romance,14000000,4289993,-9710007,2010-08-06,30.642807142857144
259,0.962,Flipped,7.0,2,14.0,90.0,Comedy,14000000,4289993,-9710007,2015-12-15,30.642807142857144
260,0.962,Flipped,7.0,2,14.0,90.0,Drama,14000000,4289993,-9710007,2015-12-15,30.642807142857144
261,0.962,Flipped,7.0,2,14.0,90.0,Romance,14000000,4289993,-9710007,2015-12-15,30.642807142857144
262,9.716,Let Me In,6.7,1061,7108.7,116.0,Drama,20000000,28270399,8270399,2010-10-01,141.351995
263,9.716,Let Me In,6.7,1061,7108.7,116.0,Fantasy,20000000,28270399,8270399,2010-10-01,141.351995
264,9.716,Let Me In,6.7,1061,7108.7,116.0,Horror,20000000,28270399,8270399,2010-10-01,141.351995
265,0.675,Let Me In,7.0,2,14.0,116.0,Drama,20000000,28270399,8270399,2016-06-20,141.351995
266,0.675,Let Me In,7.0,2,14.0,116.0,Fantasy,20000000,28270399,8270399,2016-06-20,141.351995
267,0.675,Let Me In,7.0,2,14.0,116.0,Horror,20000000,28270399,8270399,2016-06-20,141.351995
268,9.678,Frozen,5.8,987,5724.599999999999,93.0,Adventure,150000000,1272469910,1122469910,2010-02-05,848.3132733333333
269,9.678,Frozen,5.8,987,5724.599999999999,93.0,Drama,150000000,1272469910,1122469910,2010-02-05,848.3132733333333
270,9.678,Frozen,5.8,987,5724.599999999999,93.0,Sport,150000000,1272469910,1122469910,2010-02-05,848.3132733333333
271,26.183000000000003,Frozen,7.3,9767,71299.09999999999,93.0,Adventure,150000000,1272469910,1122469910,2013-11-27,848.3132733333333
272,26.183000000000003,Frozen,7.3,9767,71299.09999999999,93.0,Drama,150000000,1272469910,1122469910,2013-11-27,848.3132733333333
273,26.183000000000003,Frozen,7.3,9767,71299.09999999999,93.0,Sport,150000000,1272469910,1122469910,2013-11-27,848.3132733333333
274,9.514,Inside Job,7.8,466,3634.7999999999997,109.0,Crime,2000000,7799257,5799257,2010-10-08,389.96285
275,9.514,Inside Job,7.8,466,3634.7999999999997,109.0,Documentary,2000000,7799257,5799257,2010-10-08,389.96285
276,9.467,Carrie,7.1,1766,12538.599999999999,100.0,Drama,30000000,82409520,52409520,1976-11-03,274.6984
277,9.467,Carrie,7.1,1766,12538.599999999999,100.0,Horror,30000000,82409520,52409520,1976-11-03,274.6984
278,13.686,Carrie,5.9,2681,15817.900000000001,100.0,Drama,30000000,82409520,52409520,2013-10-18,274.6984
279,13.686,Carrie,5.9,2681,15817.900000000001,100.0,Horror,30000000,82409520,52409520,2013-10-18,274.6984
280,9.454,Charlie St. Cloud,6.9,1398,9646.2,99.0,Drama,44000000,48478084,4478084,2010-05-01,110.17746363636363
281,9.454,Charlie St. Cloud,6.9,1398,9646.2,99.0,Fantasy,44000000,48478084,4478084,2010-05-01,110.17746363636363
282,9.454,Charlie St. Cloud,6.9,1398,9646.2,99.0,Romance,44000000,48478084,4478084,2010-05-01,110.17746363636363
283,9.45,Furry Vengeance,4.6,283,1301.8,92.0,Comedy,35000000,39340177,4340177,2010-04-02,112.4005057142857
284,9.45,Furry Vengeance,4.6,283,1301.8,92.0,Family,35000000,39340177,4340177,2010-04-02,112.4005057142857
285,9.432,Casino Jack,6.1,149,908.9,108.0,Biography,12500000,2272186,-10227814,2010-12-17,18.177488
286,9.432,Casino Jack,6.1,149,908.9,108.0,Comedy,12500000,2272186,-10227814,2010-12-17,18.177488
287,9.432,Casino Jack,6.1,149,908.9,108.0,Crime,12500000,2272186,-10227814,2010-12-17,18.177488
288,9.394,Another Year,7.0,150,1050.0,129.0,Comedy,8000000,20005613,12005613,2010-12-29,250.0701625
289,9.394,Another Year,7.0,150,1050.0,129.0,Drama,8000000,20005613,12005613,2010-12-29,250.0701625
290,1.004,Another Year,6.3,4,25.2,129.0,Comedy,8000000,20005613,12005613,2014-03-08,250.0701625
291,1.004,Another Year,6.3,4,25.2,129.0,Drama,8000000,20005613,12005613,2014-03-08,250.0701625
292,9.394,Letters to Juliet,6.9,1706,11771.400000000001,105.0,Adventure,30000000,82148538,52148538,2010-05-14,273.82846
293,9.394,Letters to Juliet,6.9,1706,11771.400000000001,105.0,Comedy,30000000,82148538,52148538,2010-05-14,273.82846
294,9.394,Letters to Juliet,6.9,1706,11771.400000000001,105.0,Drama,30000000,82148538,52148538,2010-05-14,273.82846
295,9.389,Rabbit Hole,6.8,292,1985.6,91.0,Drama,5000000,6205034,1205034,2010-12-16,124.10068000000001
296,9.355,Wild Target,6.4,356,2278.4,98.0,Action,8000000,5314194,-2685806,2010-10-29,66.427425
297,9.355,Wild Target,6.4,356,2278.4,98.0,Comedy,8000000,5314194,-2685806,2010-10-29,66.427425
298,9.355,Wild Target,6.4,356,2278.4,98.0,Crime,8000000,5314194,-2685806,2010-10-29,66.427425
299,9.35,The Last Exorcism,5.6,519,2906.3999999999996,87.0,Drama,1800000,70165900,68365900,2010-08-27,3898.105555555556
300,9.35,The Last Exorcism,5.6,519,2906.3999999999996,87.0,Horror,1800000,70165900,68365900,2010-08-27,3898.105555555556
301,9.35,The Last Exorcism,5.6,519,2906.3999999999996,87.0,Thriller,1800000,70165900,68365900,2010-08-27,3898.105555555556
302,9.237,The Last Song,7.2,2199,15832.800000000001,107.0,Drama,20000000,92678948,72678948,2010-03-31,463.39474
303,9.237,The Last Song,7.2,2199,15832.800000000001,107.0,Music,20000000,92678948,72678948,2010-03-31,463.39474
304,9.237,The Last Song,7.2,2199,15832.800000000001,107.0,Romance,20000000,92678948,72678948,2010-03-31,463.39474
305,9.096,Yogi Bear,5.3,387,2051.1,80.0,Adventure,80000000,204774690,124774690,2010-12-17,255.96836249999998
306,9.096,Yogi Bear,5.3,387,2051.1,80.0,Animation,80000000,204774690,124774690,2010-12-17,255.96836249999998
307,9.096,Yogi Bear,5.3,387,2051.1,80.0,Comedy,80000000,204774690,124774690,2010-12-17,255.96836249999998
308,9.059,Secretariat,7.0,200,1400.0,123.0,Biography,35000000,60376247,25376247,2010-10-08,172.50356285714287
309,9.059,Secretariat,7.0,200,1400.0,123.0,Drama,35000000,60376247,25376247,2010-10-08,172.50356285714287
