,popularity,title,vote_average,vote_count,vote_total,runtime_minutes,genre,production_budget,domestic_profit,worldwide_profit,release_date
1629,9.12,Machine Gun Preacher,6.5,477,3100.5,129.0,Action,30000000,-29461310,-26278012,2011-09-23
1630,9.12,Machine Gun Preacher,6.5,477,3100.5,129.0,Biography,30000000,-29461310,-26278012,2011-09-23
1631,9.12,Machine Gun Preacher,6.5,477,3100.5,129.0,Crime,30000000,-29461310,-26278012,2011-09-23
1632,9.078,Puss in Boots,6.3,1422,8958.6,90.0,Action,130000000,19260504,424987477,2011-10-28
1633,9.078,Puss in Boots,6.3,1422,8958.6,90.0,Adventure,130000000,19260504,424987477,2011-10-28
1634,9.078,Puss in Boots,6.3,1422,8958.6,90.0,Animation,130000000,19260504,424987477,2011-10-28
1635,9.047,Dream House,6.0,670,4020.0,,Comedy,50000000,-28697660,-8357834,2011-09-30
1636,9.047,Dream House,6.0,670,4020.0,,Drama,50000000,-28697660,-8357834,2011-09-30
1637,9.047,Dream House,6.0,670,4020.0,,Romance,50000000,-28697660,-8357834,2011-09-30
1638,9.047,Dream House,6.0,670,4020.0,84.0,Drama,50000000,-28697660,-8357834,2011-09-30
1639,9.047,Dream House,6.0,670,4020.0,84.0,Mystery,50000000,-28697660,-8357834,2011-09-30
1640,9.047,Dream House,6.0,670,4020.0,84.0,Thriller,50000000,-28697660,-8357834,2011-09-30
1641,8.987,The Iron Lady,6.4,899,5753.6,105.0,Biography,14000000,15959436,101592104,2011-12-30
1642,8.987,The Iron Lady,6.4,899,5753.6,105.0,Drama,14000000,15959436,101592104,2011-12-30
1643,8.961,Diary of a Wimpy Kid: Rodrick Rules,6.4,492,3148.8,99.0,Comedy,18000000,34698535,55695194,2011-03-25
1644,8.961,Diary of a Wimpy Kid: Rodrick Rules,6.4,492,3148.8,99.0,Family,18000000,34698535,55695194,2011-03-25
1645,8.852,Mars Needs Moms,5.7,299,1704.3,88.0,Adventure,150000000,-128607242,-110450242,2011-03-11
1646,8.852,Mars Needs Moms,5.7,299,1704.3,88.0,Animation,150000000,-128607242,-110450242,2011-03-11
1647,8.852,Mars Needs Moms,5.7,299,1704.3,88.0,Family,150000000,-128607242,-110450242,2011-03-11
1648,8.844,Hobo with a Shotgun,5.9,300,1770.0,86.0,Action,3000000,-2296628,-2165047,2011-05-06
1649,8.844,Hobo with a Shotgun,5.9,300,1770.0,86.0,Comedy,3000000,-2296628,-2165047,2011-05-06
1650,8.844,Hobo with a Shotgun,5.9,300,1770.0,86.0,Horror,3000000,-2296628,-2165047,2011-05-06
1651,8.821,"Jeff, Who Lives at Home",6.2,320,1984.0,83.0,Comedy,10000000,-5730574,-5291873,2011-09-13
1652,8.821,"Jeff, Who Lives at Home",6.2,320,1984.0,83.0,Drama,10000000,-5730574,-5291873,2011-09-13
1653,8.749,Straw Dogs,5.7,255,1453.5,110.0,Action,25000000,-14675559,-13746179,2011-09-16
1654,8.749,Straw Dogs,5.7,255,1453.5,110.0,Drama,25000000,-14675559,-13746179,2011-09-16
1655,8.749,Straw Dogs,5.7,255,1453.5,110.0,Thriller,25000000,-14675559,-13746179,2011-09-16
1656,8.747,Margaret,6.3,138,869.4,150.0,Drama,14000000,-13952815,-13376708,2011-09-30
1657,8.695,The Art of Getting By,6.5,752,4888.0,83.0,Drama,4000000,-2569759,-2010965,2011-06-17
1658,8.695,The Art of Getting By,6.5,752,4888.0,83.0,Romance,4000000,-2569759,-2010965,2011-06-17
1659,8.689,5 Days of War,5.7,102,581.4,113.0,Action,12000000,-11982521,-11912207,2011-08-18
1660,8.689,5 Days of War,5.7,102,581.4,113.0,Drama,12000000,-11982521,-11912207,2011-08-18
1661,8.689,5 Days of War,5.7,102,581.4,113.0,War,12000000,-11982521,-11912207,2011-08-18
1662,8.628,J. Edgar,6.2,1303,8078.6,137.0,Biography,35000000,2306030,49606030,2011-11-09
1663,8.628,J. Edgar,6.2,1303,8078.6,137.0,Crime,35000000,2306030,49606030,2011-11-09
1664,8.628,J. Edgar,6.2,1303,8078.6,137.0,Drama,35000000,2306030,49606030,2011-11-09
1665,8.602,Justin Bieber: Never Say Never,5.1,240,1224.0,105.0,Documentary,13000000,60013910,86034125,2011-02-11
1666,8.602,Justin Bieber: Never Say Never,5.1,240,1224.0,105.0,Music,13000000,60013910,86034125,2011-02-11
1667,8.523,Our Idiot Brother,6.1,527,3214.7,90.0,Comedy,5000000,19814830,20861249,2011-08-26
1668,8.523,Our Idiot Brother,6.1,527,3214.7,90.0,Drama,5000000,19814830,20861249,2011-08-26
1669,8.494,The Innkeepers,5.5,324,1782.0,101.0,Drama,750000,-671604,261535,2011-12-30
1670,8.494,The Innkeepers,5.5,324,1782.0,101.0,Horror,750000,-671604,261535,2011-12-30
1671,8.494,The Innkeepers,5.5,324,1782.0,101.0,Mystery,750000,-671604,261535,2011-12-30
1672,8.477,Jumping the Broom,6.0,103,618.0,112.0,Comedy,7000000,30295394,31158601,2011-05-06
1673,8.477,Jumping the Broom,6.0,103,618.0,112.0,Drama,7000000,30295394,31158601,2011-05-06
1674,8.459,Soul Surfer,7.0,688,4816.0,112.0,Biography,18000000,25853424,29158652,2011-04-08
1675,8.459,Soul Surfer,7.0,688,4816.0,112.0,Drama,18000000,25853424,29158652,2011-04-08
1676,8.459,Soul Surfer,7.0,688,4816.0,112.0,Family,18000000,25853424,29158652,2011-04-08
1677,8.443,The Eagle,6.1,694,4233.4,114.0,Action,25000000,-5509959,13993548,2011-02-11
1678,8.443,The Eagle,6.1,694,4233.4,114.0,Adventure,25000000,-5509959,13993548,2011-02-11
1679,8.443,The Eagle,6.1,694,4233.4,114.0,Drama,25000000,-5509959,13993548,2011-02-11
1680,8.443,The Eagle,6.1,694,4233.4,11.0,Documentary,25000000,-5509959,13993548,2011-02-11
1681,8.384,Apollo 18,5.0,486,2430.0,86.0,Horror,5000000,12686929,21517819,2011-09-02
1682,8.384,Apollo 18,5.0,486,2430.0,86.0,Mystery,5000000,12686929,21517819,2011-09-02
1683,8.384,Apollo 18,5.0,486,2430.0,86.0,Sci-Fi,5000000,12686929,21517819,2011-09-02
1684,8.335,Young Adult,5.7,603,3437.1,94.0,Comedy,12000000,4311571,10750356,2011-12-16
1685,8.335,Young Adult,5.7,603,3437.1,94.0,Drama,12000000,4311571,10750356,2011-12-16
1686,8.326,Weekend,7.5,287,2152.5,97.0,Drama,190000,294592,1387585,2011-09-22
1687,8.326,Weekend,7.5,287,2152.5,97.0,Romance,190000,294592,1387585,2011-09-22
1688,8.326,Weekend,7.5,287,2152.5,121.0,Action,190000,294592,1387585,2011-09-22
1689,8.326,Weekend,7.5,287,2152.5,121.0,Comedy,190000,294592,1387585,2011-09-22
1690,8.326,Weekend,7.5,287,2152.5,121.0,Crime,190000,294592,1387585,2011-09-22
1691,8.326,Weekend,7.5,287,2152.5,80.0,Comedy,190000,294592,1387585,2011-09-22
1692,8.326,Weekend,7.5,287,2152.5,80.0,Drama,190000,294592,1387585,2011-09-22
1693,8.326,Weekend,7.5,287,2152.5,71.0,Horror,190000,294592,1387585,2011-09-22
1694,8.271,I Don't Know How She Does It,5.2,231,1201.2,89.0,Comedy,24000000,-14340926,474463,2011-09-16
1695,8.271,I Don't Know How She Does It,5.2,231,1201.2,89.0,Romance,24000000,-14340926,474463,2011-09-16
1696,8.134,The Roommate,5.4,406,2192.4,91.0,Drama,16000000,21300107,36545707,2011-02-04
1697,8.134,The Roommate,5.4,406,2192.4,91.0,Thriller,16000000,21300107,36545707,2011-02-04
1698,8.131,Happy Feet Two,5.9,754,4448.6,100.0,Adventure,135000000,-70993534,22956466,2011-11-17
1699,8.131,Happy Feet Two,5.9,754,4448.6,100.0,Animation,135000000,-70993534,22956466,2011-11-17
1700,8.131,Happy Feet Two,5.9,754,4448.6,100.0,Comedy,135000000,-70993534,22956466,2011-11-17
1701,8.113999999999999,Anonymous,6.4,434,2777.6000000000004,130.0,Drama,27500000,-23036708,-11684491,2011-10-28
1702,8.113999999999999,Anonymous,6.4,434,2777.6000000000004,130.0,Thriller,27500000,-23036708,-11684491,2011-10-28
1703,8.113999999999999,Anonymous,6.4,434,2777.6000000000004,60.0,Action,27500000,-23036708,-11684491,2011-10-28
1704,8.113999999999999,Anonymous,6.4,434,2777.6000000000004,60.0,Comedy,27500000,-23036708,-11684491,2011-10-28
1705,8.113999999999999,Anonymous,6.4,434,2777.6000000000004,60.0,Mystery,27500000,-23036708,-11684491,2011-10-28
1706,7.886,Arthur,5.5,399,2194.5,110.0,Comedy,40000000,-6964603,7787943,2011-04-08
1707,7.886,Arthur,5.5,399,2194.5,110.0,Romance,40000000,-6964603,7787943,2011-04-08
1708,7.879,Shark Night 3D,5.0,245,1225.0,90.0,Horror,25000000,-6122847,-6122847,2011-09-02
1709,7.879,Shark Night 3D,5.0,245,1225.0,90.0,Thriller,25000000,-6122847,-6122847,2011-09-02
1710,7.87,A Little Bit of Heaven,6.3,333,2097.9,106.0,Comedy,12500000,-12489989,-11399713,2011-02-03
1711,7.87,A Little Bit of Heaven,6.3,333,2097.9,106.0,Drama,12500000,-12489989,-11399713,2011-02-03
1712,7.87,A Little Bit of Heaven,6.3,333,2097.9,106.0,Fantasy,12500000,-12489989,-11399713,2011-02-03
1713,7.816,Red State,6.1,472,2879.2,88.0,Action,4000000,-2934571,-2016404,2011-09-23
1714,7.816,Red State,6.1,472,2879.2,88.0,Crime,4000000,-2934571,-2016404,2011-09-23
1715,7.816,Red State,6.1,472,2879.2,88.0,Horror,4000000,-2934571,-2016404,2011-09-23
1716,7.805,Trust,6.6,556,3669.6,106.0,Crime,4000000,-3879984,-3879984,2011-04-01
1717,7.805,Trust,6.6,556,3669.6,106.0,Drama,4000000,-3879984,-3879984,2011-04-01
1718,7.805,Trust,6.6,556,3669.6,106.0,Thriller,4000000,-3879984,-3879984,2011-04-01
1719,7.805,Trust,6.6,556,3669.6,,Drama,4000000,-3879984,-3879984,2011-04-01
1720,7.805,Trust,6.6,556,3669.6,,Mystery,4000000,-3879984,-3879984,2011-04-01
1721,7.805,Trust,6.6,556,3669.6,92.0,Drama,4000000,-3879984,-3879984,2011-04-01
1722,7.805,Trust,6.6,556,3669.6,,Drama,4000000,-3879984,-3879984,2011-04-01
1723,7.805,Trust,6.6,556,3669.6,100.0,Crime,4000000,-3879984,-3879984,2011-04-01
1724,7.805,Trust,6.6,556,3669.6,100.0,Drama,4000000,-3879984,-3879984,2011-04-01
1725,7.778,The Divide,5.9,302,1781.8000000000002,112.0,Drama,3000000,-2982000,-2843638,2011-03-13
1726,7.778,The Divide,5.9,302,1781.8000000000002,112.0,Horror,3000000,-2982000,-2843638,2011-03-13
1727,7.778,The Divide,5.9,302,1781.8000000000002,112.0,Sci-Fi,3000000,-2982000,-2843638,2011-03-13
1728,7.778,The Divide,5.9,302,1781.8000000000002,78.0,Documentary,3000000,-2982000,-2843638,2011-03-13
1729,7.778,The Divide,5.9,302,1781.8000000000002,,Western,3000000,-2982000,-2843638,2011-03-13
1730,1.5519999999999998,The Divide,2.0,1,2.0,112.0,Drama,3000000,-2982000,-2843638,2018-01-01
1731,1.5519999999999998,The Divide,2.0,1,2.0,112.0,Horror,3000000,-2982000,-2843638,2018-01-01
1732,1.5519999999999998,The Divide,2.0,1,2.0,112.0,Sci-Fi,3000000,-2982000,-2843638,2018-01-01
1733,1.5519999999999998,The Divide,2.0,1,2.0,78.0,Documentary,3000000,-2982000,-2843638,2018-01-01
1734,1.5519999999999998,The Divide,2.0,1,2.0,,Western,3000000,-2982000,-2843638,2018-01-01
1735,7.694,Cedar Rapids,6.0,206,1236.0,87.0,Comedy,10000000,-3138898,-2137869,2011-02-11
1736,7.682,Polisse,7.8,670,5226.0,127.0,Crime,8900000,-8723012,13844132,2011-11-11
1737,7.682,Polisse,7.8,670,5226.0,127.0,Drama,8900000,-8723012,13844132,2011-11-11
1738,7.586,The Son of No One,5.1,156,795.5999999999999,90.0,Action,15000000,-14969320,-13851422,2011-11-04
1739,7.586,The Son of No One,5.1,156,795.5999999999999,90.0,Crime,15000000,-14969320,-13851422,2011-11-04
1740,7.586,The Son of No One,5.1,156,795.5999999999999,90.0,Drama,15000000,-14969320,-13851422,2011-11-04
1741,7.567,Something Borrowed,6.1,591,3605.1,112.0,Comedy,35000000,4046489,30084116,2011-05-05
1742,7.567,Something Borrowed,6.1,591,3605.1,112.0,Drama,35000000,4046489,30084116,2011-05-05
1743,7.567,Something Borrowed,6.1,591,3605.1,112.0,Romance,35000000,4046489,30084116,2011-05-05
1744,7.547999999999999,Blackthorn,6.7,111,743.7,102.0,Action,4500000,-4299442,-3282693,2011-10-07
1745,7.547999999999999,Blackthorn,6.7,111,743.7,102.0,Adventure,4500000,-4299442,-3282693,2011-10-07
1746,7.547999999999999,Blackthorn,6.7,111,743.7,102.0,Western,4500000,-4299442,-3282693,2011-10-07
1747,7.518,Bernie,6.6,503,3319.7999999999997,99.0,Biography,6000000,3204489,4106975,2012-04-27
1748,7.518,Bernie,6.6,503,3319.7999999999997,99.0,Comedy,6000000,3204489,4106975,2012-04-27
1749,7.518,Bernie,6.6,503,3319.7999999999997,99.0,Crime,6000000,3204489,4106975,2012-04-27
1750,7.518,Bernie,6.6,503,3319.7999999999997,155.0,Family,6000000,3204489,4106975,2012-04-27
1751,7.518,Bernie,6.6,503,3319.7999999999997,99.0,Biography,6000000,3204489,4106975,2012-04-27
1752,7.518,Bernie,6.6,503,3319.7999999999997,99.0,Comedy,6000000,3204489,4106975,2012-04-27
1753,7.518,Bernie,6.6,503,3319.7999999999997,99.0,Crime,6000000,3204489,4106975,2012-04-27
1754,7.518,Bernie,6.6,503,3319.7999999999997,155.0,Family,6000000,3204489,4106975,2012-04-27
1755,7.507999999999999,Dylan Dog: Dead of Night,4.4,243,1069.2,107.0,Action,20000000,-18813462,-13906275,2011-11-01
1756,7.507999999999999,Dylan Dog: Dead of Night,4.4,243,1069.2,107.0,Comedy,20000000,-18813462,-13906275,2011-11-01
1757,7.507999999999999,Dylan Dog: Dead of Night,4.4,243,1069.2,107.0,Crime,20000000,-18813462,-13906275,2011-11-01
1758,7.505,The Devil's Double,6.7,291,1949.7,109.0,Biography,19100000,-17738488,-13134354,2011-07-29
1759,7.505,The Devil's Double,6.7,291,1949.7,109.0,Drama,19100000,-17738488,-13134354,2011-07-29
1760,7.505,The Devil's Double,6.7,291,1949.7,109.0,Thriller,19100000,-17738488,-13134354,2011-07-29
1761,7.4929999999999986,Everything Must Go,6.0,301,1806.0,97.0,Comedy,5000000,-2287869,-2178990,2011-05-13
1762,7.4929999999999986,Everything Must Go,6.0,301,1806.0,97.0,Drama,5000000,-2287869,-2178990,2011-05-13
1763,7.457000000000002,Sanctum,5.9,515,3038.5,108.0,Adventure,30000000,-6790690,78957098,2011-02-04
1764,7.457000000000002,Sanctum,5.9,515,3038.5,108.0,Drama,30000000,-6790690,78957098,2011-02-04
1765,7.457000000000002,Sanctum,5.9,515,3038.5,108.0,Thriller,30000000,-6790690,78957098,2011-02-04
1766,7.412000000000001,Submarine,7.4,770,5698.0,97.0,Comedy,1900000,-1432398,2681937,2011-06-03
1767,7.412000000000001,Submarine,7.4,770,5698.0,97.0,Drama,1900000,-1432398,2681937,2011-06-03
1768,7.412000000000001,Submarine,7.4,770,5698.0,97.0,Romance,1900000,-1432398,2681937,2011-06-03
1769,7.4060000000000015,Courageous,7.0,128,896.0,129.0,Drama,2000000,32522221,33185884,2011-09-30
1770,7.357,The Beaver,6.3,464,2923.2,91.0,Drama,21000000,-20029184,-15953962,2011-05-05
1771,7.331,Beyond the Black Rainbow,5.9,150,885.0,110.0,Horror,1100000,-1043509,-1043509,2011-09-24
1772,7.331,Beyond the Black Rainbow,5.9,150,885.0,110.0,Sci-Fi,1100000,-1043509,-1043509,2011-09-24
1773,7.331,Beyond the Black Rainbow,5.9,150,885.0,110.0,Thriller,1100000,-1043509,-1043509,2011-09-24
1774,7.268,Restless,6.4,258,1651.2,91.0,Drama,8000000,-7836247,-5227489,2011-09-16
1775,7.268,Restless,6.4,258,1651.2,91.0,Romance,8000000,-7836247,-5227489,2011-09-16
1776,7.268,Restless,6.4,258,1651.2,80.0,Drama,8000000,-7836247,-5227489,2011-09-16
1777,7.268,Restless,6.4,258,1651.2,53.0,Drama,8000000,-7836247,-5227489,2011-09-16
1778,7.268,Restless,6.4,258,1651.2,77.0,Documentary,8000000,-7836247,-5227489,2011-09-16
1779,7.268,Restless,6.4,258,1651.2,77.0,Drama,8000000,-7836247,-5227489,2011-09-16
1780,7.261,Larry Crowne,5.8,676,3920.7999999999997,98.0,Comedy,30000000,5608245,31449135,2011-06-30
1781,7.261,Larry Crowne,5.8,676,3920.7999999999997,98.0,Drama,30000000,5608245,31449135,2011-06-30
1782,7.261,Larry Crowne,5.8,676,3920.7999999999997,98.0,Romance,30000000,5608245,31449135,2011-06-30
1783,7.2120000000000015,Sound of My Voice,6.4,169,1081.6000000000001,85.0,Drama,135000,273015,294448,2011-01-22
1784,7.2120000000000015,Sound of My Voice,6.4,169,1081.6000000000001,85.0,Mystery,135000,273015,294448,2011-01-22
1785,7.2120000000000015,Sound of My Voice,6.4,169,1081.6000000000001,85.0,Sci-Fi,135000,273015,294448,2011-01-22
1786,7.13,Kill the Irishman,6.9,274,1890.6000000000001,106.0,Biography,12000000,-10811806,-10811806,2011-03-11
1787,7.13,Kill the Irishman,6.9,274,1890.6000000000001,106.0,Crime,12000000,-10811806,-10811806,2011-03-11
1788,7.13,Kill the Irishman,6.9,274,1890.6000000000001,106.0,Drama,12000000,-10811806,-10811806,2011-03-11
1789,7.13,Kill the Irishman,6.9,274,1890.6000000000001,,Crime,12000000,-10811806,-10811806,2011-03-11
1790,7.109,Bucky Larson: Born to Be a Star,4.2,79,331.8,97.0,Comedy,10000000,-7470605,-7470605,2011-09-09
1791,7.079,Silent House,5.2,184,956.8000000000001,86.0,Drama,2000000,10739737,14610760,2011-01-21
1792,7.079,Silent House,5.2,184,956.8000000000001,86.0,Horror,2000000,10739737,14610760,2011-01-21
1793,7.079,Silent House,5.2,184,956.8000000000001,86.0,Mystery,2000000,10739737,14610760,2011-01-21
1794,7.077000000000001,The Big Year,5.8,393,2279.4,100.0,Comedy,41000000,-33795862,-33315476,2011-10-14
1795,7.058,There Be Dragons,5.1,93,474.29999999999995,122.0,Biography,36000000,-34930666,-31979010,2011-05-06
1796,7.058,There Be Dragons,5.1,93,474.29999999999995,122.0,Drama,36000000,-34930666,-31979010,2011-05-06
1797,7.058,There Be Dragons,5.1,93,474.29999999999995,122.0,War,36000000,-34930666,-31979010,2011-05-06
1798,6.9110000000000005,Prom,6.0,276,1656.0,104.0,Comedy,8000000,2130219,2763183,2011-04-29
1799,6.9110000000000005,Prom,6.0,276,1656.0,104.0,Drama,8000000,2130219,2763183,2011-04-29
1800,6.9110000000000005,Prom,6.0,276,1656.0,104.0,Family,8000000,2130219,2763183,2011-04-29
1801,6.558,Kevin Hart: Laugh at My Pain,7.4,76,562.4,89.0,Comedy,750000,6956436,6962436,2011-09-09
1802,6.558,Kevin Hart: Laugh at My Pain,7.4,76,562.4,89.0,Documentary,750000,6956436,6962436,2011-09-09
1803,6.5070000000000014,Salvation Boulevard,5.4,38,205.20000000000002,96.0,Action,5500000,-5471532,-5471532,2011-07-15
1804,6.5070000000000014,Salvation Boulevard,5.4,38,205.20000000000002,96.0,Comedy,5500000,-5471532,-5471532,2011-07-15
1805,6.5070000000000014,Salvation Boulevard,5.4,38,205.20000000000002,96.0,Drama,5500000,-5471532,-5471532,2011-07-15
1806,6.4929999999999986,The Conspirator,6.5,226,1469.0,122.0,Crime,25000000,-13461796,-9092589,2011-04-15
1807,6.4929999999999986,The Conspirator,6.5,226,1469.0,122.0,Drama,25000000,-13461796,-9092589,2011-04-15
1808,6.4929999999999986,The Conspirator,6.5,226,1469.0,122.0,History,25000000,-13461796,-9092589,2011-04-15
1809,6.4929999999999986,The Conspirator,6.5,226,1469.0,,Comedy,25000000,-13461796,-9092589,2011-04-15
1810,6.277,Albert Nobbs,6.3,227,1430.1,113.0,Drama,7500000,-4485304,1039003,2011-12-21
1811,6.277,Albert Nobbs,6.3,227,1430.1,113.0,Romance,7500000,-4485304,1039003,2011-12-21
1812,6.209,Water for Elephants,6.9,1627,11226.300000000001,120.0,Drama,38000000,20709717,78809717,2011-04-22
1813,6.209,Water for Elephants,6.9,1627,11226.300000000001,120.0,Romance,38000000,20709717,78809717,2011-04-22
1814,5.973,Le Havre,6.9,169,1166.1000000000001,93.0,Comedy,5500000,-4888291,7980196,2011-10-21
1815,5.973,Le Havre,6.9,169,1166.1000000000001,93.0,Drama,5500000,-4888291,7980196,2011-10-21
1816,5.885,A Better Life,7.1,97,688.6999999999999,98.0,Drama,10000000,-8240748,-8115749,2011-06-24
1817,5.885,A Better Life,7.1,97,688.6999999999999,98.0,Romance,10000000,-8240748,-8115749,2011-06-24
1818,5.885,A Better Life,7.1,97,688.6999999999999,110.0,Drama,10000000,-8240748,-8115749,2011-06-24
1819,0.6,A Better Life,10.0,1,10.0,98.0,Drama,10000000,-8240748,-8115749,2015-05-01
1820,0.6,A Better Life,10.0,1,10.0,98.0,Romance,10000000,-8240748,-8115749,2015-05-01
1821,0.6,A Better Life,10.0,1,10.0,110.0,Drama,10000000,-8240748,-8115749,2015-05-01
1822,5.877000000000002,Bully,7.2,93,669.6,98.0,Documentary,2100000,-1218176,-718176,2011-04-23
1823,5.877000000000002,Bully,7.2,93,669.6,112.0,Music,2100000,-1218176,-718176,2011-04-23
1824,5.877000000000002,Bully,7.2,93,669.6,102.0,Drama,2100000,-1218176,-718176,2011-04-23
1825,5.877000000000002,Bully,7.2,93,669.6,83.0,Comedy,2100000,-1218176,-718176,2011-04-23
1826,5.877000000000002,Bully,7.2,93,669.6,58.0,Drama,2100000,-1218176,-718176,2011-04-23
1827,5.877000000000002,Bully,7.2,93,669.6,58.0,Musical,2100000,-1218176,-718176,2011-04-23
1828,5.872000000000001,Beautiful Boy,6.0,47,282.0,120.0,Biography,25000000,-17365233,-11968576,2011-06-03
1829,5.872000000000001,Beautiful Boy,6.0,47,282.0,120.0,Drama,25000000,-17365233,-11968576,2011-06-03
1830,5.872000000000001,Beautiful Boy,6.0,47,282.0,100.0,Drama,25000000,-17365233,-11968576,2011-06-03
1831,17.409000000000002,Beautiful Boy,7.6,500,3800.0,120.0,Biography,25000000,-17365233,-11968576,2018-10-12
1832,17.409000000000002,Beautiful Boy,7.6,500,3800.0,120.0,Drama,25000000,-17365233,-11968576,2018-10-12
1833,17.409000000000002,Beautiful Boy,7.6,500,3800.0,100.0,Drama,25000000,-17365233,-11968576,2018-10-12
1834,5.599,Beloved,6.7,31,207.70000000000002,107.0,Comedy,53000000,-30147513,-30147513,2011-08-17
1835,5.599,Beloved,6.7,31,207.70000000000002,133.0,Drama,53000000,-30147513,-30147513,2011-08-17
1836,5.599,Beloved,6.7,31,207.70000000000002,133.0,Musical,53000000,-30147513,-30147513,2011-08-17
1837,5.599,Beloved,6.7,31,207.70000000000002,133.0,Romance,53000000,-30147513,-30147513,2011-08-17
1838,5.599,Beloved,6.7,31,207.70000000000002,91.0,Drama,53000000,-30147513,-30147513,2011-08-17
1839,5.599,Beloved,6.7,31,207.70000000000002,91.0,Romance,53000000,-30147513,-30147513,2011-08-17
1840,5.599,Beloved,6.7,31,207.70000000000002,99.0,Drama,53000000,-30147513,-30147513,2011-08-17
1841,5.599,Beloved,6.7,31,207.70000000000002,66.0,Documentary,53000000,-30147513,-30147513,2011-08-17
1842,5.473,Another Happy Day,6.1,60,366.0,119.0,Comedy,4000000,-3990880,-3021473,2011-11-18
1843,5.473,Another Happy Day,6.1,60,366.0,119.0,Drama,4000000,-3990880,-3021473,2011-11-18
1844,5.339,Transformers: Dark of the Moon,6.1,4961,30262.1,154.0,Action,195000000,157390543,928790543,2011-06-28
1845,5.339,Transformers: Dark of the Moon,6.1,4961,30262.1,154.0,Adventure,195000000,157390543,928790543,2011-06-28
1846,5.339,Transformers: Dark of the Moon,6.1,4961,30262.1,154.0,Sci-Fi,195000000,157390543,928790543,2011-06-28
1847,5.334,L!fe Happens,5.3,91,482.3,100.0,Comedy,930000,-899095,-899095,2011-06-18
